epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,3139.51,0.1021,0.08568,0.75619,0.99408,0.99391,0.99488,0.84448,0.64334,0.35033,0.85312,0.00013569,0.00013569,0.00013569
182,3156.77,0.10139,0.08591,0.75715,0.99408,0.99393,0.99494,0.84872,0.64516,0.34467,0.85161,0.000134587,0.000134587,0.000134587
183,3174.02,0.10312,0.08713,0.75711,0.99402,0.99408,0.99494,0.84811,0.64592,0.34176,0.85193,0.000133484,0.000133484,0.000133484
184,3191.32,0.103,0.08634,0.75678,0.99408,0.99385,0.99494,0.84369,0.64854,0.34436,0.85293,0.000132381,0.000132381,0.000132381
185,3208.53,0.1021,0.08576,0.75663,0.99408,0.99344,0.99494,0.84922,0.64785,0.34592,0.85264,0.000131278,0.000131278,0.000131278
186,3225.71,0.10054,0.08611,0.75642,0.99408,0.99357,0.99494,0.84333,0.64835,0.35265,0.85342,0.000130175,0.000130175,0.000130175
187,3242.96,0.10144,0.08549,0.75741,0.99408,0.99367,0.99494,0.84369,0.64637,0.34569,0.8535,0.000129072,0.000129072,0.000129072
188,3260.13,0.0988,0.08358,0.75618,0.99408,0.9937,0.99494,0.84546,0.64641,0.34794,0.85194,0.000127969,0.000127969,0.000127969
189,3277.4,0.09973,0.08373,0.7571,0.99408,0.99379,0.99494,0.84344,0.64772,0.35013,0.85375,0.000126866,0.000126866,0.000126866
190,3294.64,0.10102,0.08543,0.75639,0.99408,0.9938,0.99494,0.84744,0.64771,0.34838,0.85401,0.000125764,0.000125764,0.000125764
191,3311.87,0.09909,0.08395,0.75613,0.99408,0.99373,0.99494,0.84728,0.64778,0.34614,0.85332,0.000124661,0.000124661,0.000124661
192,3329.02,0.10251,0.08576,0.75719,0.99408,0.9937,0.99494,0.84393,0.64375,0.33943,0.85303,0.000123558,0.000123558,0.000123558
193,3346.2,0.09897,0.08388,0.75675,0.99408,0.99368,0.99494,0.8471,0.64448,0.34078,0.85229,0.000122455,0.000122455,0.000122455
194,3363.42,0.09986,0.08475,0.75663,0.99408,0.99368,0.99494,0.84959,0.64594,0.34622,0.85306,0.000121352,0.000121352,0.000121352
195,3380.65,0.10068,0.08479,0.7562,0.99408,0.99373,0.99494,0.84876,0.64515,0.34924,0.85283,0.000120249,0.000120249,0.000120249
196,3397.96,0.10293,0.08485,0.75653,0.99408,0.99377,0.99494,0.84525,0.64824,0.3449,0.85407,0.000119146,0.000119146,0.000119146
197,3415.2,0.09932,0.08362,0.75602,0.99408,0.99383,0.99494,0.85074,0.64546,0.33777,0.85281,0.000118043,0.000118043,0.000118043
198,3432.41,0.09952,0.08355,0.75653,0.99408,0.9938,0.99494,0.84744,0.64519,0.34874,0.85239,0.00011694,0.00011694,0.00011694
199,3449.54,0.09845,0.08322,0.75623,0.99408,0.99389,0.99494,0.84321,0.65363,0.342,0.85551,0.000115838,0.000115838,0.000115838
200,3466.69,0.09798,0.08317,0.75628,0.99408,0.99384,0.99494,0.85211,0.64819,0.33877,0.85619,0.000114735,0.000114735,0.000114735
201,3483.83,0.0961,0.08127,0.75678,0.99408,0.9938,0.99488,0.85472,0.65043,0.3394,0.8542,0.000113632,0.000113632,0.000113632
202,3501.04,0.09682,0.08281,0.75702,0.99408,0.99379,0.99488,0.84717,0.6481,0.3379,0.85297,0.000112529,0.000112529,0.000112529
203,3518.23,0.09979,0.08306,0.7568,0.99408,0.99374,0.99494,0.85117,0.64682,0.33692,0.85329,0.000111426,0.000111426,0.000111426
204,3535.49,0.09684,0.08219,0.75638,0.99408,0.99378,0.99494,0.84544,0.64926,0.34424,0.85371,0.000110323,0.000110323,0.000110323
205,3552.71,0.09727,0.08207,0.75641,0.99408,0.99391,0.99494,0.84536,0.64868,0.34582,0.85425,0.00010922,0.00010922,0.00010922
206,3569.91,0.09789,0.08222,0.75652,0.99408,0.99378,0.99494,0.84862,0.64668,0.34435,0.85391,0.000108117,0.000108117,0.000108117
207,3587,0.09611,0.08053,0.75626,0.99408,0.99385,0.99494,0.8478,0.65051,0.34866,0.85393,0.000107014,0.000107014,0.000107014
208,3604.16,0.09622,0.08062,0.75657,0.99408,0.99352,0.99494,0.84452,0.64506,0.34311,0.85341,0.000105911,0.000105911,0.000105911
209,3621.38,0.09831,0.08162,0.75675,0.99408,0.99364,0.99494,0.84895,0.64969,0.34525,0.85404,0.000104809,0.000104809,0.000104809
210,3638.57,0.09716,0.0818,0.75633,0.99408,0.99333,0.99494,0.84253,0.6475,0.34574,0.85392,0.000103706,0.000103706,0.000103706
211,3655.8,0.09747,0.08193,0.75645,0.99408,0.99371,0.99494,0.84748,0.64586,0.34319,0.85371,0.000102603,0.000102603,0.000102603
212,3673,0.09527,0.08039,0.75714,0.99408,0.99373,0.99494,0.84824,0.64633,0.34238,0.85258,0.0001015,0.0001015,0.0001015
213,3690.23,0.09716,0.0804,0.75614,0.99408,0.99372,0.99494,0.84562,0.64871,0.34447,0.85372,0.000100397,0.000100397,0.000100397
214,3707.4,0.099,0.08136,0.75643,0.99408,0.99367,0.99494,0.84694,0.64289,0.34648,0.85249,9.92941e-05,9.92941e-05,9.92941e-05
215,3724.66,0.09571,0.0809,0.75606,0.99408,0.99348,0.99494,0.84617,0.64649,0.3468,0.85311,9.81912e-05,9.81912e-05,9.81912e-05
216,3741.9,0.09632,0.08076,0.75597,0.99408,0.99336,0.99494,0.85482,0.64628,0.34376,0.8533,9.70883e-05,9.70883e-05,9.70883e-05
217,3759.07,0.09442,0.07888,0.75579,0.99408,0.99375,0.99494,0.85043,0.645,0.35295,0.85285,9.59854e-05,9.59854e-05,9.59854e-05
218,3776.31,0.09446,0.07899,0.75647,0.99408,0.99369,0.99494,0.84695,0.64545,0.35212,0.85295,9.48825e-05,9.48825e-05,9.48825e-05
219,3793.55,0.09412,0.07878,0.75591,0.99408,0.99356,0.99494,0.85212,0.64438,0.35004,0.85384,9.37796e-05,9.37796e-05,9.37796e-05
220,3810.66,0.09481,0.07892,0.75693,0.99408,0.99329,0.99494,0.84897,0.64607,0.34873,0.85369,9.26767e-05,9.26767e-05,9.26767e-05
221,3827.85,0.09503,0.07838,0.75647,0.99408,0.99333,0.99494,0.85114,0.64589,0.34838,0.85342,9.15738e-05,9.15738e-05,9.15738e-05
222,3845.04,0.096,0.07927,0.75692,0.99408,0.99354,0.99494,0.84652,0.64466,0.34593,0.85348,9.04709e-05,9.04709e-05,9.04709e-05
223,3862.19,0.09272,0.0785,0.7559,0.99408,0.99357,0.99494,0.85137,0.6485,0.34791,0.85427,8.9368e-05,8.9368e-05,8.9368e-05
224,3879.32,0.09467,0.07889,0.75666,0.99408,0.99365,0.99494,0.84992,0.64749,0.35518,0.85403,8.82651e-05,8.82651e-05,8.82651e-05
225,3896.55,0.0974,0.08088,0.75761,0.99408,0.99338,0.99494,0.85072,0.64657,0.35083,0.8539,8.71622e-05,8.71622e-05,8.71622e-05
226,3913.84,0.09433,0.07742,0.75623,0.99408,0.99351,0.99494,0.85205,0.64741,0.35197,0.85454,8.60593e-05,8.60593e-05,8.60593e-05
227,3931.05,0.09222,0.07734,0.75598,0.99408,0.99337,0.99494,0.85069,0.64555,0.3534,0.85392,8.49564e-05,8.49564e-05,8.49564e-05
228,3948.3,0.09353,0.07727,0.75565,0.99408,0.99351,0.99494,0.84604,0.64579,0.35097,0.85331,8.38535e-05,8.38535e-05,8.38535e-05
229,3965.47,0.09717,0.07878,0.75673,0.99408,0.9938,0.99494,0.84713,0.6433,0.34598,0.85262,8.27506e-05,8.27506e-05,8.27506e-05
230,3982.73,0.09162,0.07648,0.75639,0.99408,0.99336,0.99494,0.8501,0.64467,0.34821,0.85282,8.16477e-05,8.16477e-05,8.16477e-05
231,3999.95,0.09253,0.07723,0.75666,0.99408,0.99371,0.99494,0.84854,0.64306,0.34994,0.85327,8.05448e-05,8.05448e-05,8.05448e-05
232,4017.15,0.09312,0.07798,0.75668,0.99408,0.99339,0.99494,0.84751,0.64545,0.35008,0.85245,7.94419e-05,7.94419e-05,7.94419e-05
233,4034.37,0.09155,0.07646,0.75593,0.99408,0.99354,0.99494,0.84945,0.64934,0.34935,0.85318,7.8339e-05,7.8339e-05,7.8339e-05
234,4051.51,0.09248,0.07622,0.7557,0.99408,0.99358,0.99494,0.84831,0.64816,0.35467,0.85439,7.72362e-05,7.72362e-05,7.72362e-05
235,4068.74,0.09329,0.07757,0.75617,0.99408,0.99371,0.99494,0.84752,0.64912,0.35209,0.85536,7.61333e-05,7.61333e-05,7.61333e-05
236,4086.01,0.09125,0.07628,0.75545,0.99408,0.99365,0.99488,0.8505,0.64777,0.34899,0.8551,7.50304e-05,7.50304e-05,7.50304e-05
237,4103.32,0.09207,0.07615,0.75677,0.99408,0.99337,0.99488,0.85018,0.64693,0.34774,0.85458,7.39275e-05,7.39275e-05,7.39275e-05
238,4120.39,0.09338,0.0766,0.75601,0.99408,0.99323,0.99488,0.85171,0.64851,0.35016,0.85513,7.28246e-05,7.28246e-05,7.28246e-05
239,4137.66,0.09416,0.0776,0.75535,0.99408,0.99327,0.99494,0.85153,0.64727,0.34793,0.85448,7.17217e-05,7.17217e-05,7.17217e-05
240,4154.92,0.09174,0.07562,0.75581,0.99408,0.99336,0.99494,0.84726,0.64748,0.35203,0.85483,7.06188e-05,7.06188e-05,7.06188e-05
241,4172.14,0.09124,0.07528,0.75596,0.99408,0.99344,0.99494,0.84805,0.6491,0.34794,0.85512,6.95159e-05,6.95159e-05,6.95159e-05
242,4189.34,0.09126,0.0758,0.75608,0.99408,0.99342,0.99488,0.84743,0.64666,0.34793,0.85432,6.8413e-05,6.8413e-05,6.8413e-05
243,4206.54,0.09241,0.07596,0.7554,0.99408,0.99316,0.99488,0.85065,0.6468,0.34835,0.85411,6.73101e-05,6.73101e-05,6.73101e-05
244,4223.84,0.09169,0.07572,0.75566,0.99408,0.99331,0.99488,0.84887,0.6465,0.34727,0.85336,6.62072e-05,6.62072e-05,6.62072e-05
245,4240.99,0.09013,0.07439,0.75612,0.99408,0.99315,0.99488,0.85058,0.64721,0.35345,0.85381,6.51043e-05,6.51043e-05,6.51043e-05
246,4258.25,0.09012,0.07551,0.75619,0.99408,0.99321,0.99488,0.85069,0.64517,0.35255,0.85314,6.40014e-05,6.40014e-05,6.40014e-05
247,4275.46,0.08993,0.07394,0.75485,0.99408,0.99344,0.99488,0.84933,0.64625,0.35458,0.85337,6.28985e-05,6.28985e-05,6.28985e-05
248,4292.75,0.09076,0.0748,0.75553,0.99408,0.99359,0.99488,0.85037,0.6481,0.35431,0.85473,6.17956e-05,6.17956e-05,6.17956e-05
249,4309.86,0.09156,0.07497,0.75613,0.99408,0.99368,0.99488,0.85165,0.6472,0.35626,0.85387,6.06927e-05,6.06927e-05,6.06927e-05
